"","country_code","date","pb95","diesel","heating_gasoil","heavy_fuel_oil","lpg","country_name","country_name_pl"
"8418","EL",2007-04-16,1.007,0.951,0.578,312.78,0.301,"Greece","Grecja"
"8419","EL",2007-04-02,0.979,0.932,0.56,314.34,0.301,"Greece","Grecja"
"8420","EL",2007-03-26,0.962,0.925,0.554,288.86,0.28,"Greece","Grecja"
"8421","EL",2007-03-19,0.968,0.928,0.556,288.52,0.28,"Greece","Grecja"
"8422","EL",2007-03-12,0.964,0.926,0.552,292.62,0.279,"Greece","Grecja"
"8423","EL",2007-03-05,0.944,0.92,0.549,290.26,0.273,"Greece","Grecja"
"8424","EL",2007-02-26,0.914,0.909,0.54,276,0.26,"Greece","Grecja"
"8425","EL",2007-02-19,0.907,0.906,0.54,287.25,0.278,"Greece","Grecja"
"8426","EL",2007-02-12,0.907,0.906,0.54,287.25,0.278,"Greece","Grecja"
"8427","EL",2007-02-05,0.893,0.897,0.526,282.95,0.265,"Greece","Grecja"
"8428","EL",2007-01-29,0.883,0.894,0.523,265.29,0.255,"Greece","Grecja"
"8429","EL",2007-01-22,0.892,0.902,0.527,246.4,0.255,"Greece","Grecja"
"8430","EL",2007-01-15,0.912,0.916,0.544,257.56,0.268,"Greece","Grecja"
"8431","EL",2007-01-08,0.922,0.925,0.561,275.59,0.26,"Greece","Grecja"
"8432","EL",2006-12-18,0.913,0.924,0.567,280.78,0.267,"Greece","Grecja"
"8433","EL",2006-12-11,0.913,0.925,0.568,280.31,0.266,"Greece","Grecja"
"8434","EL",2006-12-04,0.908,0.92,0.562,268.33,0.281,"Greece","Grecja"
"8435","EL",2006-11-27,0.909,0.92,0.562,286.82,0.27,"Greece","Grecja"
"8436","EL",2006-11-20,0.91,0.923,0.563,287.94,0.274,"Greece","Grecja"
"8437","EL",2006-11-13,0.906,0.921,0.561,291.85,0.282,"Greece","Grecja"
"8438","EL",2006-11-06,0.909,0.926,0.568,289.39,0.271,"Greece","Grecja"
"8439","EL",2006-10-30,0.903,0.927,0.572,293.65,0.283,"Greece","Grecja"
"8440","EL",2006-10-23,0.903,0.929,0.577,292.42,0.282,"Greece","Grecja"
"8441","EL",2006-10-16,0.904,0.928,0.634,298.68,0.289,"Greece","Grecja"
"8442","EL",2006-10-09,0.908,0.93,0.93,284.07,0.274,"Greece","Grecja"
"8443","EL",2006-10-02,0.912,0.934,0.934,290.42,0.282,"Greece","Grecja"
"8444","EL",2006-09-25,0.924,0.951,0.951,290.69,0.28,"Greece","Grecja"
"8445","EL",2006-09-18,0.941,0.975,0.975,307.79,0.295,"Greece","Grecja"
"8446","EL",2006-09-11,0.972,0.994,0.994,323.13,0.297,"Greece","Grecja"
"8447","EL",2006-09-04,1.009,1.009,1.009,330.32,0.296,"Greece","Grecja"
"8448","EL",2006-08-28,1.041,1.012,1.012,336.83,0.306,"Greece","Grecja"
"8449","EL",2006-08-21,1.081,1.017,1.017,342.33,0.312,"Greece","Grecja"
"8450","EL",2006-08-14,1.102,1.017,1.017,371.08,0.331,"Greece","Grecja"
"8451","EL",2006-08-07,1.102,1.014,1.014,362.99,0.325,"Greece","Grecja"
"8452","EL",2006-07-31,1.105,1.016,1.016,355.53,0.329,"Greece","Grecja"
"8453","EL",2006-07-24,1.107,1.021,1.021,354.94,0.329,"Greece","Grecja"
"8454","EL",2006-07-17,1.082,1.011,1.011,356.69,0.332,"Greece","Grecja"
"8455","EL",2006-07-10,1.075,1.007,1.007,337.45,0.315,"Greece","Grecja"
"8456","EL",2006-07-03,1.038,0.984,0.984,340.97,0.319,"Greece","Grecja"
"8457","EL",2006-06-26,1.021,0.979,0.979,332.9,0.311,"Greece","Grecja"
"8458","EL",2006-06-19,1.028,0.98,0.98,335.1,0.314,"Greece","Grecja"
"8459","EL",2006-06-12,1.028,0.981,0.981,335.99,0.315,"Greece","Grecja"
"8460","EL",2006-06-05,1.024,0.981,0.981,347.48,0.326,"Greece","Grecja"
"8461","EL",2006-05-29,1.016,0.981,0.981,341.56,0.32,"Greece","Grecja"
"8462","EL",2006-05-22,1.034,0.991,0.991,340.14,0.319,"Greece","Grecja"
"8463","EL",2006-05-15,1.035,0.992,0.992,350.49,0.329,"Greece","Grecja"
"8464","EL",2006-05-08,1.041,0.999,0.999,351.16,0.33,"Greece","Grecja"
"8465","EL",2006-05-01,1.039,0.997,0.647,356.59,0.335,"Greece","Grecja"
"8466","EL",2006-04-24,1.016,0.978,0.635,357.9,0.336,"Greece","Grecja"
"8467","EL",2006-04-10,0.988,0.958,0.623,349.13,0.328,"Greece","Grecja"
"8468","EL",2006-04-03,0.971,0.953,0.619,336.86,0.315,"Greece","Grecja"
"8469","EL",2006-03-27,0.963,0.952,0.617,340.38,0.319,"Greece","Grecja"
"8470","EL",2006-03-20,0.952,0.949,0.616,339.52,0.318,"Greece","Grecja"
"8471","EL",2006-03-13,0.938,0.946,0.615,354.17,0.318,"Greece","Grecja"
"8472","EL",2006-03-06,0.924,0.936,0.598,368.08,0.324,"Greece","Grecja"
"8473","EL",2006-02-27,0.91,0.929,0.591,381.07,0.314,"Greece","Grecja"
"8474","EL",2006-02-20,0.909,0.921,0.59,379.3,0.321,"Greece","Grecja"
"8475","EL",2006-02-13,0.935,0.925,0.601,375.2,0.32,"Greece","Grecja"
"8476","EL",2006-02-06,0.944,0.925,0.602,339.68,0.318,"Greece","Grecja"
"8477","EL",2006-01-30,0.945,0.924,0.601,367.23,0.315,"Greece","Grecja"
"8478","EL",2006-01-23,0.943,0.919,0.59,356.08,0.315,"Greece","Grecja"
"8479","EL",2006-01-16,0.941,0.919,0.589,338.53,0.315,"Greece","Grecja"
"8480","EL",2006-01-09,0.914,0.913,0.581,347.2,0.315,"Greece","Grecja"
"8481","EL",2005-12-19,0.91,0.913,0.584,336.56,0.315,"Greece","Grecja"
"8482","EL",2005-12-12,0.899,0.91,0.577,336.77,0.315,"Greece","Grecja"
"8483","EL",2005-12-05,0.886,0.908,0.568,336.77,0.315,"Greece","Grecja"
"8484","EL",2005-11-28,0.894,0.915,0.574,339.52,0.318,"Greece","Grecja"
"8485","EL",2005-11-21,0.898,0.921,0.577,339.51,0.318,"Greece","Grecja"
"8486","EL",2005-11-14,0.901,0.928,0.582,339.45,0.318,"Greece","Grecja"
"8487","EL",2005-11-07,0.915,0.947,0.601,336.72,0.315,"Greece","Grecja"
"8488","EL",2005-10-24,0.96,0.98,0.645,336.82,0.315,"Greece","Grecja"
"8489","EL",2005-10-17,0.993,0.987,0.589,339.46,0.318,"Greece","Grecja"
"8490","EL",2005-10-10,1.026,0.993,0.993,339.46,0.318,"Greece","Grecja"
"8491","EL",2005-10-03,1.011,0.979,0.979,339.48,0.318,"Greece","Grecja"
"8492","EL",2005-09-26,0.976,0.963,0.963,339.35,0.318,"Greece","Grecja"
