country,country_name,date,variable,value
HR,Croatia,2024-02-26,Euro 95,1.52
HR,Croatia,2024-02-19,Euro 95,1.51
HR,Croatia,2024-02-12,Euro 95,1.48
HR,Croatia,2024-02-05,Euro 95,1.44
HR,Croatia,2024-01-29,Euro 95,1.44
HR,Croatia,2024-01-22,Euro 95,1.44
HR,Croatia,2024-01-15,Euro 95,1.46
HR,Croatia,2024-01-08,Euro 95,1.46
HR,Croatia,2024-01-01,Euro 95,1.44
HR,Croatia,2023-12-25,Euro 95,1.44
HR,Croatia,2023-12-18,Euro 95,1.49
HR,Croatia,2023-12-11,Euro 95,1.49
HR,Croatia,2023-12-04,Euro 95,1.5
HR,Croatia,2023-11-27,Euro 95,1.5
HR,Croatia,2023-11-20,Euro 95,1.52
HR,Croatia,2023-11-13,Euro 95,1.52
HR,Croatia,2023-11-06,Euro 95,1.52
HR,Croatia,2023-10-30,Euro 95,1.52
HR,Croatia,2023-10-23,Euro 95,1.56
HR,Croatia,2023-10-16,Euro 95,1.56
HR,Croatia,2023-10-09,Euro 95,1.67
HR,Croatia,2023-10-02,Euro 95,1.68
HR,Croatia,2023-09-25,Euro 95,1.64
HR,Croatia,2023-09-18,Euro 95,1.64
HR,Croatia,2023-09-11,Euro 95,1.63
HR,Croatia,2023-09-04,Euro 95,1.63
HR,Croatia,2023-08-28,Euro 95,1.6
HR,Croatia,2023-08-21,Euro 95,1.6
HR,Croatia,2023-08-14,Euro 95,1.57
HR,Croatia,2023-08-07,Euro 95,1.57
HR,Croatia,2023-07-31,Euro 95,1.52
HR,Croatia,2023-07-24,Euro 95,1.52
HR,Croatia,2023-07-17,Euro 95,1.5
HR,Croatia,2023-07-10,Euro 95,1.5
HR,Croatia,2023-07-03,Euro 95,1.46
HR,Croatia,2023-06-26,Euro 95,1.46
HR,Croatia,2023-06-19,Euro 95,1.44
HR,Croatia,2023-06-12,Euro 95,1.43
HR,Croatia,2023-06-05,Euro 95,1.37
HR,Croatia,2023-05-29,Euro 95,1.37
HR,Croatia,2023-05-22,Euro 95,1.37
HR,Croatia,2023-05-15,Euro 95,1.37
HR,Croatia,2023-05-08,Euro 95,1.47
HR,Croatia,2023-05-01,Euro 95,1.47
HR,Croatia,2023-04-24,Euro 95,1.5
HR,Croatia,2023-04-17,Euro 95,1.5
HR,Croatia,2023-04-10,Euro 95,1.46
HR,Croatia,2023-04-03,Euro 95,1.46
HR,Croatia,2023-03-27,Euro 95,1.46
HR,Croatia,2023-03-20,Euro 95,1.46
HR,Croatia,2023-03-13,Euro 95,1.44
HR,Croatia,2023-03-06,Euro 95,1.44
HR,Croatia,2023-02-27,Euro 95,1.44
HR,Croatia,2023-02-20,Euro 95,1.44
HR,Croatia,2023-02-13,Euro 95,1.47
HR,Croatia,2023-02-06,Euro 95,1.47
HR,Croatia,2023-01-30,Euro 95,1.41
HR,Croatia,2023-01-23,Euro 95,1.4
HR,Croatia,2023-01-16,Euro 95,1.39
HR,Croatia,2023-01-09,Euro 95,1.39
HR,Croatia,2023-01-02,Euro 95,1.36
HR,Croatia,2022-12-26,Euro 95,1.33
HR,Croatia,2022-12-19,Euro 95,1.46
HR,Croatia,2022-12-12,Euro 95,1.45
HR,Croatia,2022-12-05,Euro 95,1.57
HR,Croatia,2022-11-28,Euro 95,1.57
HR,Croatia,2022-11-21,Euro 95,1.59
HR,Croatia,2022-11-14,Euro 95,1.59
HR,Croatia,2022-11-07,Euro 95,1.52
HR,Croatia,2022-10-31,Euro 95,1.52
HR,Croatia,2022-10-24,Euro 95,1.47
HR,Croatia,2022-10-17,Euro 95,1.47
HR,Croatia,2022-10-10,Euro 95,1.47
HR,Croatia,2022-10-03,Euro 95,1.44
HR,Croatia,2022-09-26,Euro 95,1.45
HR,Croatia,2022-09-19,Euro 95,1.45
HR,Croatia,2022-09-12,Euro 95,1.46
HR,Croatia,2022-09-05,Euro 95,1.53
HR,Croatia,2022-08-29,Euro 95,1.53
HR,Croatia,2022-08-22,Euro 95,1.53
HR,Croatia,2022-08-15,Euro 95,1.55
HR,Croatia,2022-08-08,Euro 95,1.64
HR,Croatia,2022-08-01,Euro 95,1.64
HR,Croatia,2022-07-25,Euro 95,1.77
HR,Croatia,2022-07-18,Euro 95,1.84
HR,Croatia,2022-07-11,Euro 95,1.85
HR,Croatia,2022-07-04,Euro 95,1.85
HR,Croatia,2022-06-27,Euro 95,1.85
HR,Croatia,2022-06-20,Euro 95,1.83
HR,Croatia,2022-06-13,Euro 95,1.83
HR,Croatia,2022-06-06,Euro 95,1.87
HR,Croatia,2022-05-30,Euro 95,1.87
HR,Croatia,2022-05-23,Euro 95,1.81
HR,Croatia,2022-05-16,Euro 95,1.79
HR,Croatia,2022-05-09,Euro 95,1.71
HR,Croatia,2022-05-02,Euro 95,1.67
HR,Croatia,2022-04-25,Euro 95,1.64
HR,Croatia,2022-04-11,Euro 95,1.63
HR,Croatia,2022-04-04,Euro 95,1.68
HR,Croatia,2022-03-28,Euro 95,1.59
HR,Croatia,2022-03-21,Euro 95,1.74
HR,Croatia,2022-03-14,Euro 95,1.63
HR,Croatia,2022-03-07,Euro 95,1.54
HR,Croatia,2022-02-28,Euro 95,1.53
HR,Croatia,2022-02-21,Euro 95,1.53
HR,Croatia,2022-02-14,Euro 95,1.53
HR,Croatia,2022-02-07,Euro 95,1.54
HR,Croatia,2022-01-31,Euro 95,1.52
HR,Croatia,2022-01-24,Euro 95,1.52
HR,Croatia,2022-01-17,Euro 95,1.5
HR,Croatia,2022-01-10,Euro 95,1.49
HR,Croatia,2022-01-03,Euro 95,1.48
HR,Croatia,2021-12-20,Euro 95,1.49
HR,Croatia,2021-12-13,Euro 95,1.45
HR,Croatia,2021-12-06,Euro 95,1.48
HR,Croatia,2021-11-29,Euro 95,1.48
HR,Croatia,2021-11-22,Euro 95,1.48
HR,Croatia,2021-11-15,Euro 95,1.48
HR,Croatia,2021-11-08,Euro 95,1.48
HR,Croatia,2021-11-01,Euro 95,1.48
HR,Croatia,2021-10-25,Euro 95,1.47
HR,Croatia,2021-10-18,Euro 95,1.48
HR,Croatia,2021-10-11,Euro 95,1.49
HR,Croatia,2021-10-04,Euro 95,1.47
HR,Croatia,2021-09-27,Euro 95,1.48
HR,Croatia,2021-09-20,Euro 95,1.49
HR,Croatia,2021-09-13,Euro 95,1.47
HR,Croatia,2021-09-06,Euro 95,1.45
HR,Croatia,2021-08-30,Euro 95,1.43
HR,Croatia,2021-08-23,Euro 95,1.45
HR,Croatia,2021-08-16,Euro 95,1.46
HR,Croatia,2021-08-09,Euro 95,1.48
HR,Croatia,2021-08-02,Euro 95,1.45
HR,Croatia,2021-07-26,Euro 95,1.46
HR,Croatia,2021-07-19,Euro 95,1.46
HR,Croatia,2021-07-12,Euro 95,1.45
HR,Croatia,2021-07-05,Euro 95,1.44
HR,Croatia,2021-06-28,Euro 95,1.42
HR,Croatia,2021-06-21,Euro 95,1.41
HR,Croatia,2021-06-14,Euro 95,1.4
HR,Croatia,2021-06-07,Euro 95,1.39
HR,Croatia,2021-05-31,Euro 95,1.38
HR,Croatia,2021-05-24,Euro 95,1.39
HR,Croatia,2021-05-17,Euro 95,1.4
HR,Croatia,2021-05-10,Euro 95,1.37
HR,Croatia,2021-05-03,Euro 95,1.37
HR,Croatia,2021-04-26,Euro 95,1.37
HR,Croatia,2021-04-19,Euro 95,1.36
HR,Croatia,2021-04-12,Euro 95,1.37
HR,Croatia,2021-03-29,Euro 95,1.37
HR,Croatia,2021-03-22,Euro 95,1.38
HR,Croatia,2021-03-15,Euro 95,1.35
HR,Croatia,2021-03-08,Euro 95,1.34
HR,Croatia,2021-03-01,Euro 95,1.32
HR,Croatia,2021-02-22,Euro 95,1.3
HR,Croatia,2021-02-15,Euro 95,1.29
HR,Croatia,2021-02-08,Euro 95,1.27
HR,Croatia,2021-02-01,Euro 95,1.27
HR,Croatia,2021-01-25,Euro 95,1.27
HR,Croatia,2021-01-18,Euro 95,1.24
HR,Croatia,2021-01-11,Euro 95,1.22
HR,Croatia,2020-12-21,Euro 95,1.21
HR,Croatia,2020-12-14,Euro 95,1.21
HR,Croatia,2020-12-07,Euro 95,1.2
HR,Croatia,2020-11-30,Euro 95,1.18
HR,Croatia,2020-11-23,Euro 95,1.19
HR,Croatia,2020-11-16,Euro 95,1.16
HR,Croatia,2020-11-09,Euro 95,1.16
HR,Croatia,2020-11-02,Euro 95,1.19
HR,Croatia,2020-10-26,Euro 95,1.2
HR,Croatia,2020-10-19,Euro 95,1.21
HR,Croatia,2020-10-12,Euro 95,1.21
HR,Croatia,2020-10-05,Euro 95,1.21
HR,Croatia,2020-09-28,Euro 95,1.22
HR,Croatia,2020-09-21,Euro 95,1.21
HR,Croatia,2020-09-14,Euro 95,1.22
HR,Croatia,2020-09-07,Euro 95,1.23
HR,Croatia,2020-08-31,Euro 95,1.22
HR,Croatia,2020-08-24,Euro 95,1.22
HR,Croatia,2020-08-17,Euro 95,1.21
HR,Croatia,2020-08-10,Euro 95,1.21
HR,Croatia,2020-08-03,Euro 95,1.22
HR,Croatia,2020-07-27,Euro 95,1.22
HR,Croatia,2020-07-20,Euro 95,1.22
HR,Croatia,2020-07-13,Euro 95,1.21
HR,Croatia,2020-07-06,Euro 95,1.21
HR,Croatia,2020-06-29,Euro 95,1.19
HR,Croatia,2020-06-22,Euro 95,1.17
HR,Croatia,2020-06-15,Euro 95,1.16
HR,Croatia,2020-06-08,Euro 95,1.14
HR,Croatia,2020-06-01,Euro 95,1.14
HR,Croatia,2020-05-25,Euro 95,1.09
HR,Croatia,2020-05-18,Euro 95,1.09
HR,Croatia,2020-05-11,Euro 95,1.04
HR,Croatia,2020-05-04,Euro 95,1.03
HR,Croatia,2020-04-27,Euro 95,1.05
HR,Croatia,2020-04-20,Euro 95,1.05
HR,Croatia,2020-04-06,Euro 95,1.06
HR,Croatia,2020-03-30,Euro 95,1.13
HR,Croatia,2020-03-23,Euro 95,1.17
HR,Croatia,2020-03-16,Euro 95,1.23
HR,Croatia,2020-03-09,Euro 95,1.27
HR,Croatia,2020-03-02,Euro 95,1.33
HR,Croatia,2020-02-24,Euro 95,1.31
HR,Croatia,2020-02-17,Euro 95,1.31
HR,Croatia,2020-02-10,Euro 95,1.32
HR,Croatia,2020-02-03,Euro 95,1.34
HR,Croatia,2020-01-27,Euro 95,1.35
HR,Croatia,2020-01-20,Euro 95,1.36
HR,Croatia,2020-01-13,Euro 95,1.36
HR,Croatia,2020-01-06,Euro 95,1.36
HR,Croatia,2019-12-16,Euro 95,1.34
HR,Croatia,2019-12-09,Euro 95,1.36
HR,Croatia,2019-12-02,Euro 95,1.36
HR,Croatia,2019-11-25,Euro 95,1.35
HR,Croatia,2019-11-18,Euro 95,1.35
HR,Croatia,2019-11-11,Euro 95,1.34
HR,Croatia,2019-11-04,Euro 95,1.32
HR,Croatia,2019-10-28,Euro 95,1.32
HR,Croatia,2019-10-21,Euro 95,1.34
HR,Croatia,2019-10-14,Euro 95,1.35
HR,Croatia,2019-10-07,Euro 95,1.36
HR,Croatia,2019-09-30,Euro 95,1.38
HR,Croatia,2019-09-23,Euro 95,1.34
HR,Croatia,2019-09-16,Euro 95,1.33
HR,Croatia,2019-09-09,Euro 95,1.33
HR,Croatia,2019-09-02,Euro 95,1.32
HR,Croatia,2019-08-26,Euro 95,1.33
HR,Croatia,2019-08-19,Euro 95,1.34
HR,Croatia,2019-08-12,Euro 95,1.38
HR,Croatia,2019-08-05,Euro 95,1.38
HR,Croatia,2019-07-29,Euro 95,1.39
HR,Croatia,2019-07-22,Euro 95,1.41
HR,Croatia,2019-07-15,Euro 95,1.37
HR,Croatia,2019-07-08,Euro 95,1.37
HR,Croatia,2019-07-01,Euro 95,1.34
HR,Croatia,2019-06-24,Euro 95,1.34
HR,Croatia,2019-06-17,Euro 95,1.34
HR,Croatia,2019-06-10,Euro 95,1.38
HR,Croatia,2019-06-03,Euro 95,1.4
HR,Croatia,2019-05-27,Euro 95,1.4
HR,Croatia,2019-05-20,Euro 95,1.38
HR,Croatia,2019-05-13,Euro 95,1.41
HR,Croatia,2019-05-06,Euro 95,1.42
HR,Croatia,2019-04-29,Euro 95,1.41
HR,Croatia,2019-04-15,Euro 95,1.39
HR,Croatia,2019-04-08,Euro 95,1.37
HR,Croatia,2019-04-01,Euro 95,1.35
HR,Croatia,2019-03-25,Euro 95,1.35
HR,Croatia,2019-03-18,Euro 95,1.33
HR,Croatia,2019-03-11,Euro 95,1.31
HR,Croatia,2019-03-04,Euro 95,1.31
HR,Croatia,2019-02-25,Euro 95,1.28
HR,Croatia,2019-02-18,Euro 95,1.27
HR,Croatia,2019-02-11,Euro 95,1.26
HR,Croatia,2019-02-04,Euro 95,1.26
HR,Croatia,2019-01-28,Euro 95,1.25
HR,Croatia,2019-01-21,Euro 95,1.25
HR,Croatia,2019-01-14,Euro 95,1.23
HR,Croatia,2019-01-07,Euro 95,1.22
HR,Croatia,2018-12-17,Euro 95,1.26
HR,Croatia,2018-12-10,Euro 95,1.27
HR,Croatia,2018-12-03,Euro 95,1.28
HR,Croatia,2018-11-26,Euro 95,1.3
HR,Croatia,2018-11-19,Euro 95,1.32
HR,Croatia,2018-11-12,Euro 95,1.36
HR,Croatia,2018-11-05,Euro 95,1.37
HR,Croatia,2018-10-29,Euro 95,1.38
HR,Croatia,2018-10-22,Euro 95,1.41
HR,Croatia,2018-10-15,Euro 95,1.44
HR,Croatia,2018-10-08,Euro 95,1.41
HR,Croatia,2018-10-01,Euro 95,1.39
HR,Croatia,2018-09-24,Euro 95,1.4
HR,Croatia,2018-09-17,Euro 95,1.41
HR,Croatia,2018-09-10,Euro 95,1.41
HR,Croatia,2018-09-03,Euro 95,1.4
HR,Croatia,2018-08-27,Euro 95,1.4
HR,Croatia,2018-08-20,Euro 95,1.4
HR,Croatia,2018-08-13,Euro 95,1.4
HR,Croatia,2018-08-06,Euro 95,1.41
HR,Croatia,2018-07-30,Euro 95,1.38
HR,Croatia,2018-07-23,Euro 95,1.4
HR,Croatia,2018-07-16,Euro 95,1.41
HR,Croatia,2018-07-09,Euro 95,1.4
HR,Croatia,2018-07-02,Euro 95,1.39
HR,Croatia,2018-06-25,Euro 95,1.4
HR,Croatia,2018-06-18,Euro 95,1.4
HR,Croatia,2018-06-11,Euro 95,1.42
HR,Croatia,2018-06-04,Euro 95,1.43
HR,Croatia,2018-05-28,Euro 95,1.41
HR,Croatia,2018-05-21,Euro 95,1.4
HR,Croatia,2018-05-14,Euro 95,1.37
HR,Croatia,2018-05-07,Euro 95,1.36
HR,Croatia,2018-04-30,Euro 95,1.34
HR,Croatia,2018-04-23,Euro 95,1.33
HR,Croatia,2018-04-16,Euro 95,1.32
HR,Croatia,2018-04-09,Euro 95,1.32
HR,Croatia,2018-03-26,Euro 95,1.29
HR,Croatia,2018-03-19,Euro 95,1.28
HR,Croatia,2018-03-12,Euro 95,1.28
HR,Croatia,2018-03-05,Euro 95,1.28
HR,Croatia,2018-02-26,Euro 95,1.26
HR,Croatia,2018-02-19,Euro 95,1.29
HR,Croatia,2018-02-12,Euro 95,1.31
HR,Croatia,2018-02-05,Euro 95,1.33
HR,Croatia,2018-01-29,Euro 95,1.32
HR,Croatia,2018-01-22,Euro 95,1.32
HR,Croatia,2018-01-15,Euro 95,1.31
HR,Croatia,2018-01-08,Euro 95,1.31
HR,Croatia,2018-01-01,Euro 95,1.3
HR,Croatia,2017-12-18,Euro 95,1.27
HR,Croatia,2017-12-11,Euro 95,1.28
HR,Croatia,2017-12-04,Euro 95,1.28
HR,Croatia,2017-11-27,Euro 95,1.28
HR,Croatia,2017-11-20,Euro 95,1.3
HR,Croatia,2017-11-13,Euro 95,1.27
HR,Croatia,2017-11-06,Euro 95,1.25
HR,Croatia,2017-10-30,Euro 95,1.25
HR,Croatia,2017-10-23,Euro 95,1.25
HR,Croatia,2017-10-16,Euro 95,1.24
HR,Croatia,2017-10-09,Euro 95,1.26
HR,Croatia,2017-10-02,Euro 95,1.25
HR,Croatia,2017-09-25,Euro 95,1.26
HR,Croatia,2017-09-18,Euro 95,1.26
HR,Croatia,2017-09-11,Euro 95,1.27
HR,Croatia,2017-09-04,Euro 95,1.25
HR,Croatia,2017-08-28,Euro 95,1.24
HR,Croatia,2017-08-21,Euro 95,1.25
HR,Croatia,2017-08-14,Euro 95,1.26
HR,Croatia,2017-08-07,Euro 95,1.24
HR,Croatia,2017-07-31,Euro 95,1.24
HR,Croatia,2017-07-24,Euro 95,1.22
HR,Croatia,2017-07-17,Euro 95,1.23
HR,Croatia,2017-07-10,Euro 95,1.22
HR,Croatia,2017-07-03,Euro 95,1.21
HR,Croatia,2017-06-26,Euro 95,1.22
HR,Croatia,2017-06-19,Euro 95,1.23
HR,Croatia,2017-06-12,Euro 95,1.25
HR,Croatia,2017-06-05,Euro 95,1.27
HR,Croatia,2017-05-29,Euro 95,1.27
HR,Croatia,2017-05-22,Euro 95,1.25
HR,Croatia,2017-05-15,Euro 95,1.25
HR,Croatia,2017-05-08,Euro 95,1.28
HR,Croatia,2017-05-01,Euro 95,1.3
HR,Croatia,2017-04-24,Euro 95,1.32
HR,Croatia,2017-04-10,Euro 95,1.27
HR,Croatia,2017-04-03,Euro 95,1.26
HR,Croatia,2017-03-27,Euro 95,1.25
HR,Croatia,2017-03-20,Euro 95,1.27
HR,Croatia,2017-03-13,Euro 95,1.29
HR,Croatia,2017-03-06,Euro 95,1.31
HR,Croatia,2017-02-27,Euro 95,1.31
HR,Croatia,2017-02-20,Euro 95,1.3
HR,Croatia,2017-02-13,Euro 95,1.3
HR,Croatia,2017-02-06,Euro 95,1.3
HR,Croatia,2017-01-30,Euro 95,1.3
HR,Croatia,2017-01-23,Euro 95,1.3
HR,Croatia,2017-01-16,Euro 95,1.3
HR,Croatia,2017-01-09,Euro 95,1.29
HR,Croatia,2017-01-02,Euro 95,1.28
HR,Croatia,2016-12-19,Euro 95,1.25
HR,Croatia,2016-12-12,Euro 95,1.24
HR,Croatia,2016-12-05,Euro 95,1.23
HR,Croatia,2016-11-28,Euro 95,1.2
HR,Croatia,2016-11-21,Euro 95,1.19
HR,Croatia,2016-11-14,Euro 95,1.2
HR,Croatia,2016-11-07,Euro 95,1.23
HR,Croatia,2016-10-31,Euro 95,1.24
HR,Croatia,2016-10-24,Euro 95,1.23
HR,Croatia,2016-10-17,Euro 95,1.23
HR,Croatia,2016-10-10,Euro 95,1.2
HR,Croatia,2016-10-03,Euro 95,1.2
HR,Croatia,2016-09-26,Euro 95,1.2
HR,Croatia,2016-09-19,Euro 95,1.2
HR,Croatia,2016-09-12,Euro 95,1.19
HR,Croatia,2016-09-05,Euro 95,1.21
HR,Croatia,2016-08-29,Euro 95,1.2
HR,Croatia,2016-08-22,Euro 95,1.18
HR,Croatia,2016-08-15,Euro 95,1.16
HR,Croatia,2016-08-08,Euro 95,1.16
HR,Croatia,2016-08-01,Euro 95,1.17
HR,Croatia,2016-07-25,Euro 95,1.18
HR,Croatia,2016-07-18,Euro 95,1.18
HR,Croatia,2016-07-11,Euro 95,1.21
HR,Croatia,2016-07-04,Euro 95,1.22
HR,Croatia,2016-06-27,Euro 95,1.2
HR,Croatia,2016-06-20,Euro 95,1.21
HR,Croatia,2016-06-13,Euro 95,1.22
HR,Croatia,2016-06-06,Euro 95,1.23
HR,Croatia,2016-05-30,Euro 95,1.23
HR,Croatia,2016-05-23,Euro 95,1.19
HR,Croatia,2016-05-16,Euro 95,1.18
HR,Croatia,2016-05-09,Euro 95,1.21
HR,Croatia,2016-05-02,Euro 95,1.19
HR,Croatia,2016-04-25,Euro 95,1.2
HR,Croatia,2016-04-18,Euro 95,1.17
HR,Croatia,2016-04-11,Euro 95,1.17
HR,Croatia,2016-04-04,Euro 95,1.18
HR,Croatia,2016-03-21,Euro 95,1.16
HR,Croatia,2016-03-14,Euro 95,1.12
HR,Croatia,2016-03-07,Euro 95,1.1
HR,Croatia,2016-02-29,Euro 95,1.08
HR,Croatia,2016-02-22,Euro 95,1.07
HR,Croatia,2016-02-15,Euro 95,1.11
HR,Croatia,2016-02-08,Euro 95,1.14
HR,Croatia,2016-02-01,Euro 95,1.12
HR,Croatia,2016-01-25,Euro 95,1.12
HR,Croatia,2016-01-18,Euro 95,1.15
HR,Croatia,2016-01-11,Euro 95,1.16
HR,Croatia,2016-01-04,Euro 95,1.15
HR,Croatia,2015-12-14,Euro 95,1.2
HR,Croatia,2015-12-07,Euro 95,1.21
HR,Croatia,2015-11-30,Euro 95,1.18
HR,Croatia,2015-11-23,Euro 95,1.19
HR,Croatia,2015-11-16,Euro 95,1.2
HR,Croatia,2015-11-09,Euro 95,1.2
HR,Croatia,2015-11-02,Euro 95,1.2
HR,Croatia,2015-10-26,Euro 95,1.19
HR,Croatia,2015-10-19,Euro 95,1.22
HR,Croatia,2015-10-12,Euro 95,1.2
HR,Croatia,2015-10-05,Euro 95,1.2
HR,Croatia,2015-09-28,Euro 95,1.19
HR,Croatia,2015-09-21,Euro 95,1.22
HR,Croatia,2015-09-14,Euro 95,1.24
HR,Croatia,2015-09-07,Euro 95,1.2
HR,Croatia,2015-08-31,Euro 95,1.25
HR,Croatia,2015-08-24,Euro 95,1.28
HR,Croatia,2015-08-17,Euro 95,1.28
HR,Croatia,2015-08-10,Euro 95,1.32
HR,Croatia,2015-08-03,Euro 95,1.33
HR,Croatia,2015-07-27,Euro 95,1.35
HR,Croatia,2015-07-20,Euro 95,1.38
HR,Croatia,2015-07-13,Euro 95,1.37
HR,Croatia,2015-07-06,Euro 95,1.37
HR,Croatia,2015-06-29,Euro 95,1.38
HR,Croatia,2015-06-22,Euro 95,1.39
HR,Croatia,2015-06-15,Euro 95,1.37
HR,Croatia,2015-06-08,Euro 95,1.37
HR,Croatia,2015-06-01,Euro 95,1.35
HR,Croatia,2015-05-25,Euro 95,1.36
HR,Croatia,2015-05-18,Euro 95,1.36
HR,Croatia,2015-05-11,Euro 95,1.37
HR,Croatia,2015-05-04,Euro 95,1.36
HR,Croatia,2015-04-27,Euro 95,1.34
HR,Croatia,2015-04-20,Euro 95,1.31
HR,Croatia,2015-04-13,Euro 95,1.27
HR,Croatia,2015-03-30,Euro 95,1.26
HR,Croatia,2015-03-23,Euro 95,1.27
HR,Croatia,2015-03-16,Euro 95,1.27
HR,Croatia,2015-03-09,Euro 95,1.26
HR,Croatia,2015-03-02,Euro 95,1.23
HR,Croatia,2015-02-23,Euro 95,1.22
HR,Croatia,2015-02-16,Euro 95,1.2
HR,Croatia,2015-02-09,Euro 95,1.15
HR,Croatia,2015-02-02,Euro 95,1.13
HR,Croatia,2015-01-26,Euro 95,1.12
HR,Croatia,2015-01-19,Euro 95,1.12
HR,Croatia,2015-01-12,Euro 95,1.14
HR,Croatia,2015-01-05,Euro 95,1.16
HR,Croatia,2014-12-15,Euro 95,1.24
HR,Croatia,2014-12-08,Euro 95,1.28
HR,Croatia,2014-12-01,Euro 95,1.29
HR,Croatia,2014-11-24,Euro 95,1.31
HR,Croatia,2014-11-17,Euro 95,1.32
HR,Croatia,2014-11-10,Euro 95,1.33
HR,Croatia,2014-11-03,Euro 95,1.33
HR,Croatia,2014-10-27,Euro 95,1.33
HR,Croatia,2014-10-20,Euro 95,1.37
HR,Croatia,2014-10-13,Euro 95,1.4
HR,Croatia,2014-10-06,Euro 95,1.39
HR,Croatia,2014-09-29,Euro 95,1.4
HR,Croatia,2014-09-22,Euro 95,1.4
HR,Croatia,2014-09-15,Euro 95,1.41
HR,Croatia,2014-09-08,Euro 95,1.41
HR,Croatia,2014-09-01,Euro 95,1.4
HR,Croatia,2014-08-25,Euro 95,1.41
HR,Croatia,2014-08-18,Euro 95,1.41
HR,Croatia,2014-08-11,Euro 95,1.42
HR,Croatia,2014-08-04,Euro 95,1.42
HR,Croatia,2014-07-28,Euro 95,1.43
HR,Croatia,2014-07-21,Euro 95,1.45
HR,Croatia,2014-07-14,Euro 95,1.45
HR,Croatia,2014-07-07,Euro 95,1.47
HR,Croatia,2014-06-30,Euro 95,1.47
HR,Croatia,2014-06-23,Euro 95,1.45
HR,Croatia,2014-06-16,Euro 95,1.43
HR,Croatia,2014-06-09,Euro 95,1.44
HR,Croatia,2014-06-02,Euro 95,1.44
HR,Croatia,2014-05-26,Euro 95,1.43
HR,Croatia,2014-05-19,Euro 95,1.41
HR,Croatia,2014-05-12,Euro 95,1.43
HR,Croatia,2014-05-05,Euro 95,1.43
HR,Croatia,2014-04-28,Euro 95,1.43
HR,Croatia,2014-04-14,Euro 95,1.37
HR,Croatia,2014-04-07,Euro 95,1.37
HR,Croatia,2014-03-31,Euro 95,1.35
HR,Croatia,2014-03-24,Euro 95,1.35
HR,Croatia,2014-03-17,Euro 95,1.36
HR,Croatia,2014-03-10,Euro 95,1.36
HR,Croatia,2014-03-03,Euro 95,1.36
HR,Croatia,2014-02-24,Euro 95,1.35
HR,Croatia,2014-02-17,Euro 95,1.34
HR,Croatia,2014-02-10,Euro 95,1.34
HR,Croatia,2014-02-03,Euro 95,1.33
HR,Croatia,2014-01-27,Euro 95,1.33
HR,Croatia,2014-01-20,Euro 95,1.36
HR,Croatia,2014-01-13,Euro 95,1.36
HR,Croatia,2014-01-06,Euro 95,1.34
HR,Croatia,2013-12-16,Euro 95,1.35
HR,Croatia,2013-12-09,Euro 95,1.34
HR,Croatia,2013-12-02,Euro 95,1.34
HR,Croatia,2013-11-25,Euro 95,1.32
HR,Croatia,2013-11-18,Euro 95,1.32
HR,Croatia,2013-11-11,Euro 95,1.35
HR,Croatia,2013-11-04,Euro 95,1.35
HR,Croatia,2013-10-28,Euro 95,1.35
HR,Croatia,2013-10-21,Euro 95,1.35
HR,Croatia,2013-10-14,Euro 95,1.35
HR,Croatia,2013-10-07,Euro 95,1.35
HR,Croatia,2013-09-30,Euro 95,1.39
HR,Croatia,2013-09-23,Euro 95,1.39
HR,Croatia,2013-09-16,Euro 95,1.42
HR,Croatia,2013-09-09,Euro 95,1.42
HR,Croatia,2013-09-02,Euro 95,1.39
HR,Croatia,2013-08-26,Euro 95,1.4
HR,Croatia,2013-08-19,Euro 95,1.39
HR,Croatia,2013-08-12,Euro 95,1.41
HR,Croatia,2013-08-05,Euro 95,1.41
HR,Croatia,2013-07-29,Euro 95,1.42
HR,Croatia,2013-07-22,Euro 95,1.35
HR,Croatia,2013-07-15,Euro 95,1.34
HR,Croatia,2013-07-08,Euro 95,1.35
HR,Croatia,2013-07-01,Euro 95,1.36
HR,Croatia,2013-06-24,Euro 95,
HR,Croatia,2013-06-17,Euro 95,
HR,Croatia,2013-06-10,Euro 95,
HR,Croatia,2013-06-03,Euro 95,
HR,Croatia,2013-05-27,Euro 95,
HR,Croatia,2013-05-20,Euro 95,
HR,Croatia,2013-05-13,Euro 95,
HR,Croatia,2013-05-06,Euro 95,
HR,Croatia,2013-04-29,Euro 95,
HR,Croatia,2013-04-22,Euro 95,
HR,Croatia,2013-04-15,Euro 95,
HR,Croatia,2013-04-08,Euro 95,
HR,Croatia,2013-04-01,Euro 95,
HR,Croatia,2013-03-25,Euro 95,
HR,Croatia,2013-03-18,Euro 95,
HR,Croatia,2013-03-11,Euro 95,
HR,Croatia,2013-03-04,Euro 95,
HR,Croatia,2013-02-25,Euro 95,
HR,Croatia,2013-02-18,Euro 95,
HR,Croatia,2013-02-11,Euro 95,
HR,Croatia,2013-02-04,Euro 95,
HR,Croatia,2013-01-28,Euro 95,
HR,Croatia,2013-01-21,Euro 95,
HR,Croatia,2013-01-14,Euro 95,
HR,Croatia,2013-01-07,Euro 95,
HR,Croatia,2012-12-17,Euro 95,
HR,Croatia,2012-12-10,Euro 95,
HR,Croatia,2012-12-03,Euro 95,
HR,Croatia,2012-11-26,Euro 95,
HR,Croatia,2012-11-19,Euro 95,
